hierosolimitana	hierosolimitano	Gender=Fem|Number=Sing
hierosolimitanas	hierosolimitano	Gender=Fem|Number=Plur
hierosolimitano	hierosolimitano	Gender=Masc|Number=Sing
hierosolimitanos	hierosolimitano	Gender=Masc|Number=Plur
hierática	hierática	Gender=Fem|Number=Sing
hieráticas	hierática	Gender=Fem|Number=Plur
hieróglifo	hieróglifo	Gender=Masc|Number=Sing
hieróglifos	hieróglifo	Gender=Masc|Number=Plur
hifa	hifa	Gender=Fem|Number=Sing
hifas	hifa	Gender=Fem|Number=Plur
hifenação	hifenação	Gender=Fem|Number=Sing
hifenações	hifenação	Gender=Fem|Number=Plur
hifenizador	hifenizador	Gender=Masc|Number=Sing
hifenizadora	hifenizador	Gender=Fem|Number=Sing
hifenizadoras	hifenizador	Gender=Fem|Number=Plur
hifenizadores	hifenizador	Gender=Masc|Number=Plur
hifenização	hifenização	Gender=Fem|Number=Sing
hifenizações	hifenização	Gender=Fem|Number=Plur
higidez	higidez	Gender=Fem|Number=Sing
higidezes	higidez	Gender=Fem|Number=Plur
higiene	higiene	Gender=Fem|Number=Sing
higienes	higiene	Gender=Fem|Number=Plur
higienizador	higienizador	Gender=Masc|Number=Sing
higienizadora	higienizador	Gender=Fem|Number=Sing
higienizadoras	higienizador	Gender=Fem|Number=Plur
higienizadores	higienizador	Gender=Masc|Number=Plur
higienização	higienização	Gender=Fem|Number=Sing
higienizações	higienização	Gender=Fem|Number=Plur
higrofitismo	higrofitismo	Gender=Masc|Number=Sing
higrofitismos	higrofitismo	Gender=Masc|Number=Plur
higrometria	higrometria	Gender=Fem|Number=Sing
higrometrias	higrometria	Gender=Fem|Number=Plur
higroscópio	higroscópio	Gender=Masc|Number=Sing
higroscópios	higroscópio	Gender=Masc|Number=Plur
higrófito	higrófito	Gender=Masc|Number=Sing
higrófitos	higrófito	Gender=Masc|Number=Plur
higrômetro	higrômetro	Gender=Masc|Number=Sing
higrômetros	higrômetro	Gender=Masc|Number=Plur
hilaridade	hilaridade	Gender=Fem|Number=Sing
hilaridades	hilaridade	Gender=Fem|Number=Plur
hileia	hileia	Gender=Fem|Number=Sing
hileias	hileia	Gender=Fem|Number=Plur
hilo	hilo	Gender=Masc|Number=Sing
hilos	hilo	Gender=Masc|Number=Plur
hilária	hilário	Gender=Fem|Number=Sing
hilárias	hilário	Gender=Fem|Number=Plur
hilário	hilário	Gender=Masc|Number=Sing
hilários	hilário	Gender=Masc|Number=Plur
hiléia	hiléia	Gender=Fem|Number=Sing
hiléias	hiléia	Gender=Fem|Number=Plur
hilídeo	hilídeo	Gender=Masc|Number=Sing
hilídeos	hilídeo	Gender=Masc|Number=Plur
himenofilácea	himenofiláceo	Gender=Fem|Number=Sing
himenofiláceas	himenofiláceo	Gender=Fem|Number=Plur
himenofiláceo	himenofiláceo	Gender=Masc|Number=Sing
himenofiláceos	himenofiláceo	Gender=Masc|Number=Plur
himenóptero	himenóptero	Gender=Masc|Number=Sing
himenópteros	himenóptero	Gender=Masc|Number=Plur
himênio	himênio	Gender=Masc|Number=Sing
himênios	himênio	Gender=Masc|Number=Plur
hindu	hindu	Number=Sing
hinduismo	hinduismo	Gender=Masc|Number=Sing
hinduismos	hinduismo	Gender=Masc|Number=Plur
hindus	hindu	Number=Plur
hinduísmo	hinduísmo	Gender=Masc|Number=Sing
hinduísmos	hinduísmo	Gender=Masc|Number=Plur
hinduísta	hinduísta	Number=Sing
hinduístas	hinduísta	Number=Plur
hino	hino	Gender=Masc|Number=Sing
hinos	hino	Gender=Masc|Number=Plur
hinário	hinário	Gender=Masc|Number=Sing
hinários	hinário	Gender=Masc|Number=Plur
hioglosso	hioglosso	Gender=Masc|Number=Sing
hioglossos	hioglosso	Gender=Masc|Number=Plur
hioide	hioide	Gender=Masc|Number=Sing
hioides	hioide	Gender=Masc|Number=Plur
hip-hop	hip-hop	Foreign=Yes|Gender=Masc|Number=Sing
hipanto	hipanto	Gender=Masc|Number=Sing
hipantos	hipanto	Gender=Masc|Number=Plur
hiperacidez	hiperacidez	Gender=Fem|Number=Sing
hiperacidezes	hiperacidez	Gender=Fem|Number=Plur
hiperatividade	hiperatividade	Gender=Fem|Number=Sing
hiperatividades	hiperatividade	Gender=Fem|Number=Plur
hiperbibasmo	hiperbibasmo	Gender=Masc|Number=Sing
hiperbibasmos	hiperbibasmo	Gender=Masc|Number=Plur
hiperboloide	hiperboloide	Gender=Masc|Number=Sing
hiperboloides	hiperboloide	Gender=Masc|Number=Plur
hipercorreção	hipercorreção	Gender=Fem|Number=Sing
hipercorreções	hipercorreção	Gender=Fem|Number=Plur
hipercrítica	hipercrítico	Gender=Fem|Number=Sing
hipercríticas	hipercrítico	Gender=Fem|Number=Plur
hipercrítico	hipercrítico	Gender=Masc|Number=Sing
hipercríticos	hipercrítico	Gender=Masc|Number=Plur
hiperdocumento	hiperdocumento	Gender=Masc|Number=Sing
hiperdocumentos	hiperdocumento	Gender=Masc|Number=Plur
hiperdolicocéfalo	hiperdolicocéfalo	Gender=Masc|Number=Sing
hiperdolicocéfalos	hiperdolicocéfalo	Gender=Masc|Number=Plur
hiperforia	hiperforia	Gender=Fem|Number=Sing
hiperforias	hiperforia	Gender=Fem|Number=Plur
hiperfragmentação	hiperfragmentação	Gender=Fem|Number=Sing
hiperfragmentações	hiperfragmentação	Gender=Fem|Number=Plur
hiperfunção	hiperfunção	Gender=Fem|Number=Sing
hiperfunções	hiperfunção	Gender=Fem|Number=Plur
hipergaláxia	hipergaláxia	Gender=Fem|Number=Sing
hipergaláxias	hipergaláxia	Gender=Fem|Number=Plur
hiperglicemia	hiperglicemia	Gender=Fem|Number=Sing
hiperglicemias	hiperglicemia	Gender=Fem|Number=Plur
hipergênese	hipergênese	Gender=Fem|Number=Sing
hipergêneses	hipergênese	Gender=Fem|Number=Plur
hiperinflação	hiperinflação	Gender=Fem|Number=Sing
hiperinflações	hiperinflação	Gender=Fem|Number=Plur
hipermercado	hipermercado	Gender=Masc|Number=Sing
hipermercados	hipermercado	Gender=Masc|Number=Plur
hipermetropia	hipermetropia	Gender=Fem|Number=Sing
hipermetropias	hipermetropia	Gender=Fem|Number=Plur
hipermiopia	hipermiopia	Gender=Fem|Number=Sing
hipermiopias	hipermiopia	Gender=Fem|Number=Plur
hiperonímia	hiperonímia	Gender=Fem|Number=Sing
hiperonímias	hiperonímia	Gender=Fem|Number=Plur
hiperopia	hiperopia	Gender=Fem|Number=Sing
hiperopias	hiperopia	Gender=Fem|Number=Plur
hiperorexia	hiperorexia	Gender=Fem|Number=Sing
hiperorexias	hiperorexia	Gender=Fem|Number=Plur
hiperosmia	hiperosmia	Gender=Fem|Number=Sing
hiperosmias	hiperosmia	Gender=Fem|Number=Plur
hiperosteose	hiperosteose	Gender=Fem|Number=Sing
hiperosteoses	hiperosteose	Gender=Fem|Number=Plur
hiperplano	hiperplano	Gender=Masc|Number=Sing
hiperplanos	hiperplano	Gender=Masc|Number=Plur
hiperplasia	hiperplasia	Gender=Fem|Number=Sing
hiperplasias	hiperplasia	Gender=Fem|Number=Plur
hiperpolarizabilidade	hiperpolarizabilidade	Gender=Fem|Number=Sing
hiperpolarizabilidades	hiperpolarizabilidade	Gender=Fem|Number=Plur
hipersecreção	hipersecreção	Gender=Fem|Number=Sing
hipersecreções	hipersecreção	Gender=Fem|Number=Plur
hipersensibilidade	hipersensibilidade	Gender=Fem|Number=Sing
hipersensibilidades	hipersensibilidade	Gender=Fem|Number=Plur
hipersexualismo	hipersexualismo	Gender=Masc|Number=Sing
hipersexualismos	hipersexualismo	Gender=Masc|Number=Plur
hipertensão	hipertensão	Gender=Fem|Number=Sing
hipertensões	hipertensão	Gender=Fem|Number=Plur
hipertexto	hipertexto	Gender=Masc|Number=Sing
hipertextos	hipertexto	Gender=Masc|Number=Plur
hipertextualidade	hipertextualidade	Gender=Fem|Number=Sing
hipertextualidades	hipertextualidade	Gender=Fem|Number=Plur
hipertonia	hipertonia	Gender=Fem|Number=Sing
hipertonias	hipertonia	Gender=Fem|Number=Plur
hipertrofia	hipertrofia	Gender=Fem|Number=Sing
hipertrofias	hipertrofia	Gender=Fem|Number=Plur
hiperurbanismo	hiperurbanismo	Gender=Masc|Number=Sing
hiperurbanismos	hiperurbanismo	Gender=Masc|Number=Plur
hiperêmese	hiperêmese	Gender=Fem|Number=Sing
hiperêmeses	hiperêmese	Gender=Fem|Number=Plur
hiperônimo	hiperônimo	Gender=Masc|Number=Sing
hiperônimos	hiperônimo	Gender=Masc|Number=Plur
hipismo	hipismo	Gender=Masc|Number=Sing
hipismos	hipismo	Gender=Masc|Number=Plur
hipnose	hipnose	Gender=Fem|Number=Sing
hipnoses	hipnose	Gender=Fem|Number=Plur
hipnoterapeuta	hipnoterapeuta	Number=Sing
hipnoterapeutas	hipnoterapeuta	Number=Plur
hipnoterapia	hipnoterapia	Gender=Fem|Number=Sing
hipnoterapias	hipnoterapia	Gender=Fem|Number=Plur
hipnotismo	hipnotismo	Gender=Masc|Number=Sing
hipnotismos	hipnotismo	Gender=Masc|Number=Plur
hipnotizador	hipnotizador	Gender=Masc|Number=Sing
hipnotizadora	hipnotizador	Gender=Fem|Number=Sing
hipnotizadoras	hipnotizador	Gender=Fem|Number=Plur
hipnotizadores	hipnotizador	Gender=Masc|Number=Plur
hipnozigoto	hipnozigoto	Gender=Masc|Number=Sing
hipnozigotos	hipnozigoto	Gender=Masc|Number=Plur
hipnósporo	hipnósporo	Gender=Masc|Number=Sing
hipnósporos	hipnósporo	Gender=Masc|Number=Plur
hipnótica	hipnótico	Gender=Fem|Number=Sing
hipnóticas	hipnótico	Gender=Fem|Number=Plur
hipnótico	hipnótico	Gender=Masc|Number=Sing
hipnóticos	hipnótico	Gender=Masc|Number=Plur
hipoalérgico	hipoalérgico	Gender=Masc|Number=Sing
hipoalérgicos	hipoalérgico	Gender=Masc|Number=Plur
hipocampo	hipocampo	Gender=Masc|Number=Sing
hipocampos	hipocampo	Gender=Masc|Number=Plur
hipocarpo	hipocarpo	Gender=Masc|Number=Sing
hipocarpos	hipocarpo	Gender=Masc|Number=Plur
hipocastanácea	hipocastanácea	Gender=Fem|Number=Sing
hipocastanáceas	hipocastanácea	Gender=Fem|Number=Plur
hipocentro	hipocentro	Gender=Masc|Number=Sing
hipocentros	hipocentro	Gender=Masc|Number=Plur
hipoclorina	hipoclorina	Gender=Fem|Number=Sing
hipoclorinas	hipoclorina	Gender=Fem|Number=Plur
hipoclorito	hipoclorito	Gender=Masc|Number=Sing
hipocloritos	hipoclorito	Gender=Masc|Number=Plur
hipocondria	hipocondria	Gender=Fem|Number=Sing
hipocondrias	hipocondria	Gender=Fem|Number=Plur
hipocondríaca	hipocondríaco	Gender=Fem|Number=Sing
hipocondríacas	hipocondríaco	Gender=Fem|Number=Plur
hipocondríaco	hipocondríaco	Gender=Masc|Number=Sing
hipocondríacos	hipocondríaco	Gender=Masc|Number=Plur
hipocorística	hipocorístico	Gender=Fem|Number=Sing
hipocorísticas	hipocorístico	Gender=Fem|Number=Plur
hipocorístico	hipocorístico	Gender=Masc|Number=Sing
hipocorísticos	hipocorístico	Gender=Masc|Number=Plur
hipocrisia	hipocrisia	Gender=Fem|Number=Sing
hipocrisias	hipocrisia	Gender=Fem|Number=Plur
hipocárpio	hipocárpio	Gender=Masc|Number=Sing
hipocárpios	hipocárpio	Gender=Masc|Number=Plur
hipocótilo	hipocótilo	Gender=Masc|Number=Sing
hipocótilos	hipocótilo	Gender=Masc|Number=Plur
hipocôndrio	hipocôndrio	Gender=Masc|Number=Sing
hipocôndrios	hipocôndrio	Gender=Masc|Number=Plur
hipoderme	hipoderme	Gender=Fem|Number=Sing
hipodermes	hipoderme	Gender=Fem|Number=Plur
hipogeu	hipogeu	Gender=Masc|Number=Sing
hipogeus	hipogeu	Gender=Masc|Number=Plur
hipoglicemia	hipoglicemia	Gender=Fem|Number=Sing
hipoglicemias	hipoglicemia	Gender=Fem|Number=Plur
hipoglosso	hipoglosso	Gender=Masc|Number=Sing
hipoglossos	hipoglosso	Gender=Masc|Number=Plur
hipogástrio	hipogástrio	Gender=Masc|Number=Sing
hipogástrios	hipogástrio	Gender=Masc|Number=Plur
hiponímia	hiponímia	Gender=Fem|Number=Sing
hiponímias	hiponímia	Gender=Fem|Number=Plur
hipopótamo	hipopótamo	Gender=Masc|Number=Sing
hipopótamos	hipopótamo	Gender=Masc|Number=Plur
hipoteca	hipoteca	Gender=Fem|Number=Sing
hipotecas	hipoteca	Gender=Fem|Number=Plur
hipotensor	hipotensor	Gender=Masc|Number=Sing
hipotensora	hipotensor	Gender=Fem|Number=Sing
hipotensoras	hipotensor	Gender=Fem|Number=Plur
hipotensores	hipotensor	Gender=Masc|Number=Plur
hipotensão	hipotensão	Gender=Fem|Number=Sing
hipotensões	hipotensão	Gender=Fem|Number=Plur
hipotenusa	hipotenusa	Gender=Fem|Number=Sing
hipotenusas	hipotenusa	Gender=Fem|Number=Plur
hipotermia	hipotermia	Gender=Fem|Number=Sing
hipotermias	hipotermia	Gender=Fem|Number=Plur
hipotireoidismo	hipotireoidismo	Gender=Masc|Number=Sing
hipotireoidismos	hipotireoidismo	Gender=Masc|Number=Plur
hipotonia	hipotonia	Gender=Fem|Number=Sing
hipotonias	hipotonia	Gender=Fem|Number=Plur
hipotrofia	hipotrofia	Gender=Fem|Number=Sing
hipotrofias	hipotrofia	Gender=Fem|Number=Plur
hipotálamo	hipotálamo	Gender=Masc|Number=Sing
hipotálamos	hipotálamo	Gender=Masc|Number=Plur
hipotênar	hipotênar	Gender=Masc|Number=Sing
hipotênares	hipotênar	Gender=Masc|Number=Plur
hippie	hippie	Number=Sing
hippies	hippie	Number=Plur
hipsofilo	hipsofilo	Gender=Masc|Number=Sing
hipsofilos	hipsofilo	Gender=Masc|Number=Plur
hipster	hipster	Foreign=Yes|Gender=Masc|Number=Sing
hipsters	hipster	Foreign=Yes|Gender=Masc|Number=Plur
hipérbato	hipérbato	Gender=Masc|Number=Sing
hipérbatos	hipérbato	Gender=Masc|Number=Plur
hipérbole	hipérbole	Gender=Fem|Number=Sing
hipérboles	hipérbole	Gender=Fem|Number=Plur
hipócrita	hipócrita	Number=Sing
hipócritas	hipócrita	Number=Plur
hipódromo	hipódromo	Gender=Masc|Number=Sing
hipódromos	hipódromo	Gender=Masc|Number=Plur
hipófise	hipófise	Gender=Fem|Number=Sing
hipófises	hipófise	Gender=Fem|Number=Plur
hipóstase	hipóstase	Gender=Fem|Number=Sing
hipóstases	hipóstase	Gender=Fem|Number=Plur
hipótese	hipótese	Gender=Fem|Number=Sing
hipóteses	hipótese	Gender=Fem|Number=Plur
hipótipo	hipótipo	Gender=Masc|Number=Sing
hipótipos	hipótipo	Gender=Masc|Number=Plur
hipônimo	hipônimo	Gender=Masc|Number=Sing
hipônimos	hipônimo	Gender=Masc|Number=Plur
hirteza	hirteza	Gender=Fem|Number=Sing
hirtezas	hirteza	Gender=Fem|Number=Plur
hirtezinha	hirtezinho	Gender=Fem|Number=Sing
hirtezinhas	hirtezinho	Gender=Fem|Number=Plur
hirudíneo	hirudíneo	Gender=Masc|Number=Sing
hirudíneos	hirudíneo	Gender=Masc|Number=Plur
hirundinídeo	hirundinídeo	Gender=Masc|Number=Sing
hirundinídeos	hirundinídeo	Gender=Masc|Number=Plur
hispanismo	hispanismo	Gender=Masc|Number=Sing
hispanismos	hispanismo	Gender=Masc|Number=Plur
hispanista	hispanista	Number=Sing
hispanistas	hispanista	Number=Plur
hispidez	hispidez	Gender=Fem|Number=Sing
hispidezes	hispidez	Gender=Fem|Number=Plur
histamina	histamina	Gender=Fem|Number=Sing
histaminas	histamina	Gender=Fem|Number=Plur
histerese	histerese	Gender=Fem|Number=Sing
histereses	histerese	Gender=Fem|Number=Plur
histeria	histeria	Gender=Fem|Number=Sing
histerias	histeria	Gender=Fem|Number=Plur
histerismo	histerismo	Gender=Masc|Number=Sing
histerismos	histerismo	Gender=Masc|Number=Plur
histidina	histidina	Gender=Fem|Number=Sing
histidinas	histidina	Gender=Fem|Number=Plur
histogenia	histogenia	Gender=Fem|Number=Sing
histogenias	histogenia	Gender=Fem|Number=Plur
histografia	histografia	Gender=Fem|Number=Sing
histografias	histografia	Gender=Fem|Number=Plur
histograma	histograma	Gender=Masc|Number=Sing
histogramas	histograma	Gender=Masc|Number=Plur
histogênese	histogênese	Gender=Fem|Number=Sing
histogêneses	histogênese	Gender=Fem|Number=Plur
histologia	histologia	Gender=Fem|Number=Sing
histologias	histologia	Gender=Fem|Number=Plur
histologista	histologista	Number=Sing
histologistas	histologista	Number=Plur
histona	histona	Gender=Fem|Number=Sing
histonas	histona	Gender=Fem|Number=Plur
histonomia	histonomia	Gender=Fem|Number=Sing
histonomias	histonomia	Gender=Fem|Number=Plur
histoquímica	histoquímica	Gender=Fem|Number=Sing
histoquímicas	histoquímica	Gender=Fem|Number=Plur
historiador	historiador	Gender=Masc|Number=Sing
historiadora	historiador	Gender=Fem|Number=Sing
historiadoras	historiador	Gender=Fem|Number=Plur
historiadores	historiador	Gender=Masc|Number=Plur
historicidade	historicidade	Gender=Fem|Number=Sing
historicidades	historicidade	Gender=Fem|Number=Plur
historieta	historieta	Gender=Fem|Number=Sing
historietas	historieta	Gender=Fem|Number=Plur
historinha	historinho	Gender=Fem|Number=Sing
historinhas	historinho	Gender=Fem|Number=Plur
historiografia	historiografia	Gender=Fem|Number=Sing
historiografias	historiografia	Gender=Fem|Number=Plur
historiógrafo	historiógrafo	Gender=Masc|Number=Sing
historiógrafos	historiógrafo	Gender=Masc|Number=Plur
historíola	historíola	Gender=Fem|Number=Sing
historíolas	historíola	Gender=Fem|Number=Plur
histricídeo	histricídeo	Gender=Masc|Number=Sing
histricídeos	histricídeo	Gender=Masc|Number=Plur
histrião	histrião	Gender=Masc|Number=Sing
histriões	histrião	Gender=Masc|Number=Plur
histérica	histérico	Gender=Fem|Number=Sing
histéricas	histérico	Gender=Fem|Number=Plur
histérico	histérico	Gender=Masc|Number=Sing
histéricos	histérico	Gender=Masc|Number=Plur
história	história	Gender=Fem|Number=Sing
histórias	história	Gender=Fem|Number=Plur
histórica	histórico	Gender=Fem|Number=Sing
históricas	histórico	Gender=Fem|Number=Plur
histórico	histórico	Gender=Masc|Number=Sing
históricos	histórico	Gender=Masc|Number=Plur
hit	hit	Foreign=Yes|Gender=Masc|Number=Sing
hit	hit	Foreign=Yes|Gender=Masc|Number=Sing
hit	hit	Gender=Masc|Number=Sing
hitlerismo	hitlerismo	Gender=Masc|Number=Sing
hitlerismos	hitlerismo	Gender=Masc|Number=Plur
hitlerista	hitlerista	Number=Sing
hitleristas	hitlerista	Number=Plur
hits	hit	Foreign=Yes|Gender=Masc|Number=Plur
hits	hit	Foreign=Yes|Gender=Masc|Number=Plur
hobby	hobby	Gender=Masc|Number=Sing
hoje	hoje	Gender=Masc|Number=Sing
hojes	hoje	Gender=Masc|Number=Plur
holandesa	holandês	Gender=Fem|Number=Sing
holandesas	holandês	Gender=Fem|Number=Plur
holandeses	holandês	Gender=Masc|Number=Plur
holandês	holandês	Gender=Masc|Number=Sing
holding	holding	Gender=Masc|Number=Sing
holdings	holding	Gender=Masc|Number=Plur
holerite	holerite	Gender=Masc|Number=Sing
holerites	holerite	Gender=Masc|Number=Plur
hollerit	hollerit	Gender=Masc|Number=Sing
holobasídio	holobasídio	Gender=Masc|Number=Sing
holobasídios	holobasídio	Gender=Masc|Number=Plur
holocausto	holocausto	Gender=Masc|Number=Sing
holocaustos	holocausto	Gender=Masc|Number=Plur
holoenzima	holoenzima	Gender=Fem|Number=Sing
holoenzimas	holoenzima	Gender=Fem|Number=Plur
holofote	holofote	Gender=Masc|Number=Sing
holofotes	holofote	Gender=Masc|Number=Plur
hologamia	hologamia	Gender=Fem|Number=Sing
hologamias	hologamia	Gender=Fem|Number=Plur
holografia	holografia	Gender=Fem|Number=Sing
holografias	holografia	Gender=Fem|Number=Plur
holograma	holograma	Gender=Masc|Number=Sing
hologramas	holograma	Gender=Masc|Number=Plur
hologênese	hologênese	Gender=Fem|Number=Sing
hologêneses	hologênese	Gender=Fem|Number=Plur
holometabólico	holometabólico	Gender=Masc|Number=Sing
holometabólicos	holometabólico	Gender=Masc|Number=Plur
holomorfose	holomorfose	Gender=Fem|Number=Sing
holomorfoses	holomorfose	Gender=Fem|Number=Plur
holoparasitismo	holoparasitismo	Gender=Masc|Number=Sing
holoparasitismos	holoparasitismo	Gender=Masc|Number=Plur
holótipo	holótipo	Gender=Masc|Number=Sing
holótipos	holótipo	Gender=Masc|Number=Plur
hombridade	hombridade	Gender=Fem|Number=Sing
hombridades	hombridade	Gender=Fem|Number=Plur
homem	homem	Gender=Masc|Number=Sing
homenageada	homenageado	Gender=Fem|Number=Sing
homenageadas	homenageado	Gender=Fem|Number=Plur
homenageado	homenageado	Gender=Masc|Number=Sing
homenageados	homenageado	Gender=Masc|Number=Plur
homenagem	homenagem	Gender=Fem|Number=Sing
homenagens	homenagem	Gender=Fem|Number=Plur
homens	homem	Gender=Masc|Number=Plur
homenzarrão	homenzarrão	Gender=Masc|Number=Sing
homenzarrões	homenzarrão	Gender=Masc|Number=Plur
homenzinho	homenzinho	Gender=Masc|Number=Sing
homenzinhos	homenzinho	Gender=Masc|Number=Plur
homeomorfismo	homeomorfismo	Gender=Masc|Number=Sing
homeomorfismos	homeomorfismo	Gender=Masc|Number=Plur
homeopata	homeopata	Number=Sing
homeopatas	homeopata	Number=Plur
homeopatia	homeopatia	Gender=Fem|Number=Sing
homeopatias	homeopatia	Gender=Fem|Number=Plur
homicida	homicida	Number=Sing
homicidas	homicida	Number=Plur
homicídio	homicídio	Gender=Masc|Number=Sing
homicídios	homicídio	Gender=Masc|Number=Plur
homilia	homilia	Gender=Fem|Number=Sing
homilias	homilia	Gender=Fem|Number=Plur
hominho	hominho	Gender=Masc|Number=Sing
hominhos	hominho	Gender=Masc|Number=Plur
hominização	hominização	Gender=Fem|Number=Sing
hominizações	hominização	Gender=Fem|Number=Plur
hominídeo	hominídeo	Gender=Masc|Number=Sing
hominídeos	hominídeo	Gender=Masc|Number=Plur
homiziada	homiziado	Gender=Fem|Number=Sing
homiziadas	homiziado	Gender=Fem|Number=Plur
homiziado	homiziado	Gender=Masc|Number=Sing
homiziados	homiziado	Gender=Masc|Number=Plur
homizio	homizio	Gender=Masc|Number=Sing
homizios	homizio	Gender=Masc|Number=Plur
homo	homo	Gender=Masc
homocisteína	homocisteína	Gender=Fem|Number=Sing
homocisteínas	homocisteína	Gender=Fem|Number=Plur
homofobia	homofobia	Gender=Fem|Number=Sing
homofobias	homofobia	Gender=Fem|Number=Plur
homofonia	homofonia	Gender=Fem|Number=Sing
homofonias	homofonia	Gender=Fem|Number=Plur
homogamia	homogamia	Gender=Fem|Number=Sing
homogamias	homogamia	Gender=Fem|Number=Plur
homogeneidade	homogeneidade	Gender=Fem|Number=Sing
homogeneidades	homogeneidade	Gender=Fem|Number=Plur
homogeneização	homogeneização	Gender=Fem|Number=Sing
homogeneizações	homogeneização	Gender=Fem|Number=Plur
homogenia	homogenia	Gender=Fem|Number=Sing
homogenias	homogenia	Gender=Fem|Number=Plur
homografia	homografia	Gender=Fem|Number=Sing
homografias	homografia	Gender=Fem|Number=Plur
homogênese	homogênese	Gender=Fem|Number=Sing
homogêneses	homogênese	Gender=Fem|Number=Plur
homologação	homologação	Gender=Fem|Number=Sing
homologações	homologação	Gender=Fem|Number=Plur
homologia	homologia	Gender=Fem|Number=Sing
homologias	homologia	Gender=Fem|Number=Plur
homomerologia	homomerologia	Gender=Fem|Number=Sing
homomerologias	homomerologia	Gender=Fem|Number=Plur
homomorfismo	homomorfismo	Gender=Masc|Number=Sing
homomorfismos	homomorfismo	Gender=Masc|Number=Plur
homomorfose	homomorfose	Gender=Fem|Number=Sing
homomorfoses	homomorfose	Gender=Fem|Number=Plur
homonímia	homonímia	Gender=Fem|Number=Sing
homonímias	homonímia	Gender=Fem|Number=Plur
homoplasia	homoplasia	Gender=Fem|Number=Sing
homoplasias	homoplasia	Gender=Fem|Number=Plur
homopolímero	homopolímero	Gender=Masc|Number=Sing
homopolímeros	homopolímero	Gender=Masc|Number=Plur
homossexuais	homossexual	Number=Plur
homossexual	homossexual	Number=Sing
homossexualidade	homossexualidade	Gender=Fem|Number=Sing
homossexualidades	homossexualidade	Gender=Fem|Number=Plur
homossexualismo	homossexualismo	Gender=Masc|Number=Sing
homossexualismos	homossexualismo	Gender=Masc|Number=Plur
homotalia	homotalia	Gender=Fem|Number=Sing
homotalias	homotalia	Gender=Fem|Number=Plur
homotipia	homotipia	Gender=Fem|Number=Sing
homotipias	homotipia	Gender=Fem|Number=Plur
homão	homão	Gender=Masc|Number=Sing
homília	homília	Gender=Fem|Number=Sing
homílias	homília	Gender=Fem|Number=Plur
homógrafa	homógrafo	Gender=Fem|Number=Sing
homógrafas	homógrafo	Gender=Fem|Number=Plur
homógrafo	homógrafo	Gender=Masc|Number=Sing
homógrafos	homógrafo	Gender=Masc|Number=Plur
homóptero	homóptero	Gender=Masc|Number=Sing
homópteros	homóptero	Gender=Masc|Number=Plur
homótipa	homótipo	Gender=Fem|Number=Sing
homótipas	homótipo	Gender=Fem|Number=Plur
homótipo	homótipo	Gender=Masc|Number=Sing
homótipos	homótipo	Gender=Masc|Number=Plur
homônimo	homônimo	Gender=Masc|Number=Sing
homônimos	homônimo	Gender=Masc|Number=Plur
homúnculo	homúnculo	Gender=Masc|Number=Sing
homúnculos	homúnculo	Gender=Masc|Number=Plur
hondurenha	hondurenho	Gender=Fem|Number=Sing
hondurenhas	hondurenho	Gender=Fem|Number=Plur
hondurenho	hondurenho	Gender=Masc|Number=Sing
hondurenhos	hondurenho	Gender=Masc|Number=Plur
honesta	honesto	Gender=Fem|Number=Sing
honestas	honesto	Gender=Fem|Number=Plur
honestidade	honestidade	Gender=Fem|Number=Sing
honestidades	honestidade	Gender=Fem|Number=Plur
honesto	honesto	Gender=Masc|Number=Sing
honestos	honesto	Gender=Masc|Number=Plur
honorabilidade	honorabilidade	Gender=Fem|Number=Sing
honorabilidades	honorabilidade	Gender=Fem|Number=Plur
honorária	honorário	Gender=Fem|Number=Sing
honorárias	honorário	Gender=Fem|Number=Plur
honorário	honorário	Gender=Masc|Number=Sing
honorários	honorário	Gender=Masc|Number=Plur
honra	honra	Gender=Fem|Number=Sing
honradez	honradez	Gender=Fem|Number=Sing
honradezes	honradez	Gender=Fem|Number=Plur
honraria	honraria	Gender=Fem|Number=Sing
honrarias	honraria	Gender=Fem|Number=Plur
honras	honra	Gender=Fem|Number=Plur
hora	hora	Gender=Fem|Number=Sing
horas	hora	Gender=Fem|Number=Plur
horda	horda	Gender=Fem|Number=Sing
hordas	horda	Gender=Fem|Number=Plur
hordéolo	hordéolo	Gender=Masc|Number=Sing
hordéolos	hordéolo	Gender=Masc|Number=Plur
horinha	horinho	Gender=Fem|Number=Sing
horinhas	horinho	Gender=Fem|Number=Plur
horizontais	horizontal	Number=Plur
horizontal	horizontal	Number=Sing
horizontalidade	horizontalidade	Gender=Fem|Number=Sing
horizontalidades	horizontalidade	Gender=Fem|Number=Plur
horizonte	horizonte	Gender=Masc|Number=Sing
horizontes	horizonte	Gender=Masc|Number=Plur
hormogônio	hormogônio	Gender=Masc|Number=Sing
hormogônios	hormogônio	Gender=Masc|Number=Plur
hormônio	hormônio	Gender=Masc|Number=Sing
hormônios	hormônio	Gender=Masc|Number=Plur
horoscópio	horoscópio	Gender=Masc|Number=Sing
horoscópios	horoscópio	Gender=Masc|Number=Plur
horripilação	horripilação	Gender=Fem|Number=Sing
horripilações	horripilação	Gender=Fem|Number=Plur
horror	horror	Gender=Masc|Number=Sing
horrores	horror	Gender=Masc|Number=Plur
